day,yuangong,shang,xia,error
7,1500,0,782636277,1591668454
8,1007,0,0,0
8,1013,0,1453220,141181301
8,1041,0,1936541,141007975
8,1057,0,1023391488,1050905073
8,1058,1,421915476,837417247
8,1059,0,1232232006,751996126
8,1060,0,1022335308,2958126396
8,1067,0,0,0
8,1068,1,902287169,830303066
8,1079,0,811862699,647257963
8,1080,0,1113163965,882451813
8,1087,0,962848734,403831841
8,1092,2,1832411731,1464242825
8,1096,0,0,0
8,1098,0,572095771,2030632108
8,1100,1,1051752750,1433279068
8,1101,0,1952296428,2183673915
8,1102,1,844077131,1283019346
8,1103,0,1562835146,2017789601
8,1104,0,2260754,196630540
8,1106,1,1382538572,1989810970
8,1108,0,1033139,84785302
8,1110,0,2981506,302569122
8,1112,0,1173309637,720191793
8,1113,1,1591989120,989251224
8,1115,1,1865252328,1948703943
8,1118,0,3916494,304850178
8,1119,0,302103256,1065166959
8,1124,0,1276327,152064541
8,1125,1,1051668604,2333969586
8,1126,1,1411937554,1659018742
8,1127,0,1472822553,893394867
8,1129,1,901522424,1043394156
8,1130,1,361551514,1494746175
8,1132,1,2672040237,2615557624
8,1134,0,872771777,1816711475
8,1135,0,481399658,761768684
8,1137,0,2011333,188674130
8,1139,0,0,0
8,1140,1,1292545964,1487435987
8,1141,0,1803031197,2586102904
8,1142,1,1861745882,1635530014
8,1143,0,812536622,1779624944
8,1145,1,1833170373,1742764098
8,1147,1,1532329693,1924486238
8,1148,0,301795079,516455032
8,1149,0,3301778,298392292
8,1150,1,1051851926,1732962022
8,1151,1,874224731,1211619007
8,1152,0,992327920,636321268
8,1153,0,1352044658,1268196310
8,1154,1,1413169619,872623416
8,1155,0,1291869436,489948282
8,1156,0,752479231,1158811244
8,1159,0,121842796,831097153
8,1163,0,631876935,505567217
8,1164,0,302119661,203385444
8,1165,0,4252157,466658144
8,1167,0,1084059862,2659453706
8,1169,0,874224953,1217729504
8,1170,2,2342254059,1828749216
8,1171,0,2011433289,1494031636
8,1172,0,2251989989,1121534045
8,1173,0,61834635,772636931
8,1174,5,752280877,1877859288
8,1175,0,1863091112,2268873054
8,1176,0,902818838,1019182519
8,1177,1,332326083,937517348
8,1178,0,1682584147,1514566355
8,1179,0,1112753231,1172124901
8,1180,0,1727363,191230800
8,1181,0,663017982,1060268072
8,1182,1,964031167,1453438309
8,1183,1,1023409656,1465625822
8,1184,0,3585974,303679388
8,1186,0,1914361,211334179
8,1189,0,541809579,774671118
8,1191,0,931416706,438898766
8,1192,0,964029864,2556184303
8,1193,2,842647975,1385243395
8,1194,1,1382266287,980563815
8,1195,0,1712484928,1463595013
8,1197,0,2131132336,2256216219
8,1199,0,1022814124,1525971886
8,1200,1,2073132533,2338324536
8,1202,3,992481150,861387000
8,1204,0,1921988331,2066028544
8,1205,0,1232191192,2344066656
8,1206,0,1381879900,1239825982
8,1207,0,1952398700,1761846319
8,1209,0,0,0
8,1210,1,1683571950,1333342470
8,1211,0,272080922,702145641
8,1213,0,1517163,186389670
8,1216,1,151388617,168689383
8,1217,0,361612675,396017737
8,1219,0,1111392198,1206260188
8,1220,1,1473312137,853644642
8,1221,0,1772216114,1934933413
8,1223,1,482979729,1545881736
8,1224,2,1623634051,1156155753
8,1226,0,1478468,139898151
8,1228,0,273213907,447356770
8,1230,1,691580094,1188611263
8,1231,2,1112121879,1423830867
8,1233,1,781139909,2499070416
8,1234,1,872001225,1064921748
8,1238,0,1292013315,389298712
8,1239,0,631250806,750417658
8,1241,0,0,0
8,1243,1,1531959304,1076927998
8,1244,0,393560057,1237567218
8,1245,1,331720113,1038824060
8,1246,2,963598839,1206911328
8,1248,0,1816899,140877329
8,1249,0,2973193,271586352
8,1251,0,4289977,492154084
8,1252,1,1171808509,2774493569
8,1253,0,2121233,209083073
8,1254,0,1623404556,1982888632
8,1255,0,1572170,192828430
8,1257,0,2162851286,3324225819
8,1261,0,1232469993,1195580821
8,1262,0,691746346,285997655
8,1263,0,1232335756,824194169
8,1265,0,1263213678,1713017835
8,1267,1,482691022,669581171
8,1268,0,451253259,908354522
8,1270,1,1291575782,2229409969
8,1273,0,542005340,997037630
8,1274,0,1501566034,1119012117
8,1275,0,0,0
8,1277,1,511229588,1026918167
8,1278,2,1562001830,899894651
8,1279,0,421744944,753281277
8,1281,1,1954328680,1912424975
8,1282,1,601902507,1105543373
8,1283,0,391681678,1255362953
8,1284,1,722735975,561724619
8,1286,1,1322326054,1473408761
8,1287,1,1711371178,1430559264
8,1290,0,962154508,686043344
8,1291,0,271613387,1372454187
8,1293,0,866287,82714301
8,1295,0,1121700,158817140
8,1296,1,1113301521,646213163
8,1297,0,932412451,1244935680
8,1299,0,1562863522,1173034344
8,1300,0,2784263,251401901
8,1301,0,1292473580,1869912829
8,1303,2,1290711596,1426338050
8,1304,1,361791849,407848218
8,1305,0,871422794,627991497
8,1306,1,751586714,1007767294
8,1307,2,693920909,815255438
8,1308,0,1502023649,1186715030
8,1311,1,571492334,846601240
8,1312,0,2556392,259788584
8,1313,0,1472762495,1537055421
8,1314,0,1742594859,3099279620
8,1315,0,1441954897,1421056531
8,1319,2,1352448394,1977193979
8,1321,2,2311863615,1378341709
8,1322,2,1023237292,2199990627
8,1323,0,422925650,1245737330
8,1324,0,1112273213,1347935962
8,1325,0,1951869642,1450509814
8,1326,1,931803156,941630789
8,1327,0,2398696,227280492
8,1328,1,1412334158,1769665016
8,1330,1,1981763510,1630689242
8,1332,0,991703310,1905585425
8,1333,1,781326155,728516078
8,1334,0,2161862185,1021236035
8,1336,0,2342683978,1739699661
8,1338,1,481850179,428696437
8,1339,0,391557595,1183665101
8,1340,1,1653954307,1652754856
8,1342,0,1805044,183559007
8,1343,0,1141493819,1688012822
8,1344,1,1622753054,2134671652
8,1345,0,1743688554,1066760565
8,1346,0,1468841,158250533
8,1347,0,916267,94697642
8,1348,0,1111600700,1286287633
8,1349,1,361026990,544512638
8,1350,1,1532042072,1947923484
8,1351,2,2073047185,1156387225
8,1352,0,512176932,987260623
8,1354,3,1533685872,835853237
8,1355,0,2582084653,3006297532
8,1356,1,1562962433,654647323
8,1357,1,1652171219,795735426
8,1359,1,1592772097,2678693039
8,1360,1,1201740196,1204078087
8,1361,1,213116588,968229160
8,1362,0,1531292629,1428597921
8,1363,0,2151637,255990709
8,1364,0,871478769,993098854
8,1365,0,1201873954,1271266290
8,1367,0,1023202035,1698530464
8,1368,0,2507694,190321995
8,1369,0,945482,112281260
8,1370,0,1813073,161840461
8,1371,0,3844628,377213433
8,1373,1,633672078,2021105539
8,1374,0,1022258602,1630238350
8,1376,0,482014701,1468197490
8,1378,0,3008482,312057380
8,1379,1,1922542467,1642179775
8,1380,2,1022844857,977126419
8,1381,0,1803220536,1361128579
8,1382,0,1352339354,1309419702
8,1383,0,1562068292,491047361
8,1384,0,842318687,254215928
8,1385,0,722183529,514531336
8,1388,1,303291101,1236460972
8,1389,0,1292499680,541210670
8,1390,1,631817680,972040795
8,1391,0,1234095349,1567717914
8,1393,0,1411923043,1491152371
8,1394,1,1233286724,1730449300
8,1395,0,1412247531,617551126
8,1396,1,481712485,715631380
8,1397,1,1262812842,1732084974
8,1398,0,1653891519,1827486194
8,1399,0,511745237,1665203933
8,1401,0,1351789067,1383801953
8,1402,0,572768933,363766689
8,1403,0,1713523660,1465878708
8,1404,0,1082748666,1536699322
8,1405,0,1411945033,1527419171
8,1406,0,1113246518,1405774938
8,1408,1,514132815,468447603
8,1409,0,1441557511,926096111
8,1410,0,421551746,1079142462
8,1411,1,1683675906,1094045096
8,1416,0,2372578863,2126415946
8,1417,1,3394772118,2414717723
8,1420,0,1412424462,1315369045
8,1421,0,722252067,815215198
8,1422,0,1771550134,2642498495
8,1423,0,334634952,2287901929
8,1424,1,482757574,444192508
8,1425,0,1292935345,1013737781
8,1428,0,1142550776,989001835
8,1429,0,992052353,1227330697
8,1431,0,1717066,202831987
8,1433,0,3546064,336525240
8,1434,2,392504180,855238462
8,1435,1,752658105,543104511
8,1436,2,513817243,1553203786
8,1438,0,1562188876,1176027813
8,1439,0,1608961,181797258
8,1440,0,1682848894,2866863455
8,1444,1,331488562,446067930
8,1445,0,782446433,1781208824
8,1446,0,2101901822,1937528596
8,1449,0,1411134989,1418207523
8,1450,0,1742056952,1831621069
8,1451,0,1515359,142411312
8,1455,0,1233549894,1617691537
8,1456,2,1352335504,900698734
8,1457,0,1353366329,1511745225
8,1458,1,1681359172,1400635973
8,1459,1,1562654229,1391767324
8,1460,0,1532152249,1366373369
8,1461,0,812642387,954037076
8,1462,0,1441316325,1125936597
8,1464,0,1772688273,2232253597
8,1465,0,1261529332,868405541
8,1466,0,601287326,1335046082
8,1467,0,1667642,122337689
8,1469,1,1111748321,1407187121
8,1470,0,663202920,956367339
8,1471,1,484882186,2133953648
8,1473,0,4883271,566993972
8,1474,1,1472086466,1949616192
8,1475,0,1954474295,2390131632
8,1477,1,1292097316,1024977166
8,1478,1,2461866984,1244698651
8,1480,1,1231669274,1969005461
8,1481,0,1052427411,977579260
8,1482,0,483066924,780722783
8,1483,1,1112444494,1056101720
8,1484,1,1023692184,1511371467
8,1486,0,1981370685,2035185554
8,1487,0,362149920,430726777
8,1489,1,1171654797,1009637929
8,1490,0,1144675343,1417187601
8,1491,1,2043503578,1093591349
8,1493,2,1262052609,973984356
8,1494,2,1412528546,1555797218
8,1495,0,1383821801,2004412112
8,1496,0,1111953592,2200902479
8,1497,1,1081956858,1576485716
8,1498,0,1639937,162413084
8,1499,0,3575800,387763645
8,1500,1,872466151,1433142176
9,1007,0,0,0
9,1013,0,2504766,253511171
9,1041,0,943072,97752717
9,1057,0,691911671,1237999610
9,1058,0,1772122352,498799877
9,1059,0,0,0
9,1060,0,751920163,1353486464
9,1067,0,0,0
9,1068,0,0,0
9,1079,1,572130313,832042211
9,1080,0,212859867,624459098
9,1087,2,1141658522,1823906247
9,1092,1,812442346,1613061915
9,1096,1,962772285,1075631399
9,1098,0,2252266997,1106230774
9,1100,1,571290821,679105676
9,1101,0,903072128,1405495019
9,1102,1,661651725,1461034393
9,1103,2,1562689363,2343710154
9,1104,0,4035149,361097743
9,1106,1,663861190,2955898626
9,1108,0,2291066,197673309
9,1110,0,2577661,282911413
9,1112,1,1023293380,2211593233
9,1113,0,2133388939,1503190340
9,1115,0,1592987309,2259186411
9,1118,0,3195291,381854446
9,1119,0,272636073,465195337
9,1124,0,1703104,192143592
9,1125,0,1923067915,1209824618
9,1126,0,1082412010,679789282
9,1127,0,931803144,1082798976
9,1129,0,2432486460,1562042441
9,1130,1,992816017,1681281226
9,1132,1,1531759488,1495873158
9,1134,1,902015236,1192260819
9,1135,0,1472587705,2194716779
9,1137,0,2149673,240439033
9,1139,1,931983326,2053474989
9,1140,1,1352927147,1731583673
9,1141,2,1022827947,1304141270
9,1142,0,1141705309,1203946145
9,1143,1,331600467,392278134
9,1145,0,1652446704,2110027545
9,1147,2,1141924947,1413246776
9,1148,0,602260485,1337889832
9,1149,0,1669423,208225209
9,1150,1,1442574393,961598802
9,1151,2,2160637707,2338149921
9,1152,0,2012648290,1428437449
9,1153,0,752001029,1137224441
9,1154,0,1893360047,889568352
9,1155,1,1531785687,1784096612
9,1156,1,1381683381,1659083710
9,1159,0,1321724801,2077580146
9,1163,0,1022152074,1767376873
9,1164,0,1142190570,1146165851
9,1165,0,1948296,214564342
9,1167,0,1501816632,663355927
9,1169,0,1594130409,2325440229
9,1170,0,782009922,1423152745
9,1171,1,723200826,391399782
9,1172,0,1592237719,1400762727
9,1173,0,452432005,1645854238
9,1174,0,362010179,1241858388
9,1175,0,662465529,1047708170
9,1176,0,811044087,1065659673
9,1177,1,1563005629,1584439343
9,1178,0,1502732601,2101125125
9,1179,0,1293054822,892377032
9,1180,0,1431547,144097579
9,1181,0,1171600566,422374035
9,1182,1,451278409,2342976574
9,1183,0,1383976953,1424440680
9,1184,0,3674873,310046090
9,1186,0,894361,75094521
9,1189,1,1651538581,1263446995
9,1191,1,782422612,543988554
9,1192,0,0,0
9,1193,0,1051808221,891970429
9,1194,0,242579777,1005106982
9,1195,0,781810269,1593437747
9,1197,3,153860846,976277745
9,1199,0,1112438054,1411850346
9,1200,1,394738854,1176765095
9,1202,0,482425821,627724237
9,1204,0,1081362727,1592550263
9,1205,1,1741910441,2120931595
9,1206,0,812023870,1194101754
9,1207,1,1471317625,769091083
9,1209,0,1231496444,1102988993
9,1210,1,2104100068,3282866264
9,1211,0,482518319,1607491272
9,1213,0,2038956,215600386
9,1216,0,1023032844,1462063937
9,1217,1,1022019268,1153996480
9,1219,0,691724330,3045402448
9,1220,0,1321951519,1231453628
9,1221,0,573190020,1094942806
9,1223,0,1051774654,1102232238
9,1224,0,1563881867,2653332270
9,1226,0,2017656,174821281
9,1228,1,1111512257,862236810
9,1230,1,1801566253,1522744185
9,1231,0,1021667711,1579527377
9,1233,1,1593512541,1475564907
9,1234,1,1533183846,1896974458
9,1238,0,2281868522,1158968234
9,1239,0,1112465638,1207938239
9,1241,0,811943250,1195798347
9,1243,1,1472841959,1989266830
9,1244,0,422063175,1504314218
9,1245,0,1172840706,2185369837
9,1246,2,724117088,1034457035
9,1248,0,2358161,193154578
9,1249,0,2401777,240240064
9,1251,0,2722818,379684894
9,1252,1,633684570,2260484119
9,1253,0,1490405,160079884
9,1254,1,361595319,410787146
9,1255,0,1301720,122891700
9,1257,1,904749845,457300201
9,1261,1,241904377,550230469
9,1262,0,542064725,699986538
9,1263,0,1231459417,1397554824
9,1265,1,1533590705,1839035898
9,1267,1,1621313678,1715351235
9,1268,0,1592409855,1097280464
9,1270,2,1593941411,1938601598
9,1273,1,901555976,824658158
9,1274,0,392135912,1141308250
9,1275,0,1743154743,963106768
9,1277,0,1681519929,1103102240
9,1278,0,1801585688,1597349413
9,1279,0,331421728,588021005
9,1281,0,1294124409,1613919646
9,1282,1,603554035,1960398968
9,1283,2,2221368693,1961258419
9,1284,0,1562233983,1294074590
9,1286,2,1832082909,1596220098
9,1287,0,1681808827,1251079202
9,1290,2,1531360116,1683745541
9,1291,0,932283622,2421821056
9,1293,0,840857,103535662
9,1295,0,1942953,177367706
9,1296,0,1592926020,2517948780
9,1297,0,1232251471,761869972
9,1299,1,1021511007,1493654659
9,1300,0,4692547,454906780
9,1301,1,842269152,1699222256
9,1303,1,783608075,710725566
9,1304,0,392073478,970519895
9,1305,1,932467635,1291028748
9,1306,0,872855670,1384267211
9,1307,1,2161647707,2938825637
9,1308,0,1322678335,2155833823
9,1311,0,573006533,741211851
9,1312,0,4418828,449795281
9,1313,0,1291526437,290442853
9,1314,0,1053009322,1223213831
9,1315,1,932235598,1235170885
9,1319,1,1502475694,1817055753
9,1321,1,1442478861,1164251588
9,1322,0,991857121,1618003653
9,1323,0,1323542180,1840773178
9,1324,1,211473148,498941471
9,1325,0,1262025541,725771055
9,1326,0,1263191376,2036126233
9,1327,0,1584337,159499088
9,1328,1,932633426,448584866
9,1330,0,1923366351,1986983542
9,1332,1,512771457,673920816
9,1333,0,421978884,714201655
9,1334,0,662510148,899301995
9,1336,0,1442540723,815648328
9,1338,0,872052753,1496205214
9,1339,0,902718021,1294335702
9,1340,0,933067510,2013287109
9,1342,0,1845592,233171241
9,1343,0,1111056747,945043734
9,1344,1,1142549921,1539915152
9,1345,1,1351485339,1047987038
9,1346,0,1693778,167535366
9,1347,0,1267047,142071005
9,1348,2,1442533521,1546787778
9,1349,0,1682220581,1311561543
9,1350,0,903760085,1638357992
9,1351,3,1861520293,968292724
9,1352,0,871846568,1010573692
9,1354,0,1200837041,613795475
9,1355,1,182086568,251307437
9,1356,1,1082332798,1768786837
9,1357,0,1231986865,966148375
9,1359,1,1381506927,839530467
9,1360,0,1111543321,972000481
9,1361,0,1441755616,1683526045
9,1362,1,1172674175,1083302643
9,1363,0,4025661,419878789
9,1364,2,933046794,1173640599
9,1365,0,542381280,642495433
9,1367,0,932544745,1649373057
9,1368,0,2699323,257808018
9,1369,0,1011011,143667691
9,1370,0,1364864,140571294
9,1371,0,4184819,405722539
9,1373,2,181430248,724652939
9,1374,0,452455597,1409532226
9,1376,0,1052260006,1747839903
9,1378,0,2505650,247848284
9,1379,2,930981470,1052389571
9,1380,0,1112428057,1097180111
9,1381,0,2492220672,1471747819
9,1382,1,2431726410,1377038496
9,1383,0,481757274,1199739855
9,1384,1,693044421,1252699488
9,1385,0,1081729844,1110219252
9,1388,2,751802155,812308581
9,1389,1,63017279,598191316
9,1390,0,1141731065,1022816749
9,1391,1,663517285,1567937608
9,1393,0,1381432515,1780839882
9,1394,0,62100220,985652070
9,1395,0,512864774,1340406824
9,1396,1,1293055133,1309856302
9,1397,1,1323461474,1533515586
9,1398,0,994002686,2015782570
9,1399,2,1112678057,1741495721
9,1401,0,1412305900,1323779182
9,1402,0,992007562,1239000236
9,1403,0,1471501854,1909201749
9,1404,1,571750767,1279953892
9,1405,0,1622765642,1827130039
9,1406,1,1172905862,1861002334
9,1408,0,454892488,2483689787
9,1409,1,601830472,829625251
9,1410,0,1471818163,863864253
9,1411,0,1411630896,1145911008
9,1416,0,992425757,1199696282
9,1417,1,1591459728,932654441
9,1420,0,901179393,805178188
9,1421,1,1231920037,1596088001
9,1422,0,511772484,1371759491
9,1423,0,994328526,2809394268
9,1424,0,1652570379,1609009226
9,1425,0,1382330269,2595424550
9,1428,0,483231941,2080670469
9,1429,3,2043190423,1963512251
9,1431,0,1530855,142184179
9,1433,0,1747284,186075078
9,1434,1,1382184588,352671890
9,1435,0,992927042,1188307810
9,1436,1,991227232,1385913522
9,1438,0,1623073512,946062639
9,1439,0,1592309,107192775
9,1440,1,1202211593,1641490888
9,1444,1,91551019,275085497
9,1445,0,1141928462,487650265
9,1446,1,991649102,1369736724
9,1449,2,842494437,1295143487
9,1450,1,631219977,765963565
9,1451,0,1837374,169779477
9,1455,0,692292390,1288175608
9,1456,1,1413060954,1264070224
9,1457,0,1952144329,2339705021
9,1458,1,1681709637,1933754434
9,1459,1,1922528973,2893493438
9,1460,1,2942417809,1326154555
9,1461,0,1591558967,1207716418
9,1462,1,1772511140,1586762098
9,1464,0,691058407,2058963168
9,1465,0,1741706936,1494786368
9,1466,1,1321730400,2462276441
9,1467,0,1480321,139951545
9,1469,1,1502716717,1751095824
9,1470,0,1201362339,1178203223
9,1471,1,1802220762,1162543075
9,1473,0,1570943,184222576
9,1474,0,1082875526,2123399590
9,1475,0,1531813589,2378497251
9,1477,2,1501493272,1831871427
9,1478,1,873469451,677448293
9,1480,0,1772260887,1669524660
9,1481,0,661920744,1141885344
9,1482,0,92945918,755219339
9,1483,0,1440921141,2579883019
9,1484,0,662980939,863885813
9,1486,3,1234384106,1493159337
9,1487,0,631717435,1099766103
9,1489,0,1382650168,1184287795
9,1490,3,752159850,1708706438
9,1491,1,1383496299,914365848
9,1493,1,721937271,875230190
9,1494,0,1081932830,776655029
9,1495,0,0,0
9,1496,1,962195122,1047592161
9,1497,0,542476291,906467989
9,1498,0,2110053,205876935
9,1499,0,3752017,390103470
9,1500,0,1321705518,868276016
10,1007,0,0,0
10,1013,0,0,0
10,1041,0,0,0
10,1057,0,722829376,1680881312
10,1058,0,1112403646,2108327773
10,1059,4,1261879294,761072161
10,1060,4,631505211,1293488498
10,1067,0,0,0
10,1068,2,1053359406,1876754211
10,1079,1,932304887,1651874361
10,1080,0,781655531,1181024353
10,1087,0,1172241778,1207608825
10,1092,2,692803687,1345813928
10,1096,0,842276372,1093685372
10,1098,0,0,0
10,1100,0,1412858806,1604374679
10,1101,0,211768260,1708851109
10,1102,0,1351541785,2264859849
10,1103,1,1291115307,1835883098
10,1104,0,2561738,300750352
10,1106,1,1231931899,1071166881
10,1108,0,1178251,121848241
10,1110,0,2173508,238914082
10,1112,0,2104299759,1407226863
10,1113,1,1053561981,1901323309
10,1115,0,1292311995,1807347536
10,1118,0,1751169,193497617
10,1119,0,0,0
10,1124,0,1612047,180462733
10,1125,1,602355126,1444770093
10,1126,0,841475407,583274035
10,1127,1,752118628,1839674764
10,1129,0,1862989998,1079577525
10,1130,0,483267034,681668893
10,1132,1,1893701555,2517259607
10,1134,1,1292724714,454608110
10,1135,1,1441892313,1701374319
10,1137,0,1345274,119640260
10,1139,0,2671427257,2420356504
10,1140,2,2612021552,1907188504
10,1141,1,1502586523,1593261734
10,1142,0,2071928286,1294898422
10,1143,1,1171796786,2015113301
10,1145,0,3121803578,2059337949
10,1147,2,452701967,873993800
10,1148,0,1083739200,2384092251
10,1149,0,2202286,190506934
10,1150,0,1082827277,1722567161
10,1151,2,1352047811,961360267
10,1152,0,1411817573,922350373
10,1153,1,1562986547,686931076
10,1154,0,1321281367,1644541164
10,1155,2,1771606331,751027158
10,1156,0,601624965,1321512854
10,1159,0,1381351069,955744670
10,1163,0,902235257,3478960146
10,1164,1,601299273,1398074010
10,1165,0,3612703,415042466
10,1167,0,1622934817,1922870584
10,1169,0,1261858026,1470188587
10,1170,2,902639089,1038633579
10,1171,0,1352032101,652584135
10,1172,0,933254536,1599836438
10,1173,1,1353063370,1457659362
10,1174,0,572123585,719964227
10,1175,0,1442252211,1049700315
10,1176,0,542418684,723408480
10,1177,0,1622351464,2286977555
10,1178,1,661202674,580609274
10,1179,2,513076818,1064939173
10,1180,0,1434062,148370580
10,1181,0,1202535588,1852677163
10,1182,1,572937651,1107193969
10,1183,0,1292325125,918558175
10,1184,0,4677743,442659694
10,1186,0,1520263,201963187
10,1189,1,1472338825,790040746
10,1191,1,962963179,1227012408
10,1192,3,1051869979,1196607293
10,1193,0,1322816178,1624724195
10,1194,0,602804482,1312354591
10,1195,1,663897346,2356433873
10,1197,2,872155412,673305587
10,1199,1,752617690,1746042496
10,1200,1,782044172,1909908835
10,1202,0,393778817,620221706
10,1204,1,811539238,1048378504
10,1205,1,1202871128,967907079
10,1206,1,1053433873,763933226
10,1207,0,601351292,847111216
10,1209,2,1562513791,1822571523
10,1210,0,1502832032,1487926763
10,1211,0,663238991,883683453
10,1213,0,1984612,171369501
10,1216,0,1592625315,1733260847
10,1217,0,1231799311,1358965486
10,1219,1,1411697003,1689229007
10,1220,1,453201349,1392313034
10,1221,0,1234437817,1621602703
10,1223,2,1142385794,810886936
10,1224,1,1413278164,1446821623
10,1226,0,1190574,104707159
10,1228,0,0,0
10,1230,1,1322049746,1306432527
10,1231,1,1591752956,1756893944
10,1233,0,2371545300,1877753831
10,1234,0,1980966572,1360057767
10,1238,2,2641956906,1839171401
10,1239,1,541675638,1031777625
10,1241,0,481880600,1595221670
10,1243,0,1382531618,2446338788
10,1244,1,1052982687,1157758121
10,1245,0,1201448219,1649025896
10,1246,1,1260965435,921545956
10,1248,0,2141528,225520992
10,1249,0,2400648,183646359
10,1251,0,2199996,239094513
10,1252,2,1052237564,771320648
10,1253,0,1904177,192269656
10,1254,2,3751534855,1612228545
10,1255,0,1233662,105258015
10,1257,2,1741382241,1076608657
10,1261,0,752105694,765454981
10,1262,2,932220635,773942528
10,1263,1,1052826334,914238979
10,1265,2,602055886,608704799
10,1267,1,451901927,1402255953
10,1268,0,482443268,888540502
10,1270,1,1354366982,1329530222
10,1273,1,902082232,386516090
10,1274,0,662290051,1627253809
10,1275,1,2102622691,1485781757
10,1277,1,572573017,1506394422
10,1278,0,871764334,1767626776
10,1279,0,481860244,1175218503
10,1281,1,601268124,964338654
10,1282,0,0,0
10,1283,0,1352132479,2377021941
10,1284,1,543493524,672409937
10,1286,1,1351844814,1492270972
10,1287,1,1231741034,2003133709
10,1290,0,812192759,179292596
10,1291,0,391876208,701425589
10,1293,0,1619753,193938657
10,1295,0,3085300,253872974
10,1296,0,1351562771,1070168109
10,1297,0,752481060,577705310
10,1299,0,1170763602,2402390609
10,1300,0,3489689,333619196
10,1301,0,691470038,1594103236
10,1303,1,1381598526,2449034740
10,1304,0,91381345,536476691
10,1305,1,421990604,622443086
10,1306,0,992991815,1313629958
10,1307,0,1471683064,2172542726
10,1308,1,1922036349,690610056
10,1311,1,1503303045,2719913636
10,1312,0,5527796,530950913
10,1313,0,902190440,1083005358
10,1314,1,2222242422,1329910364
10,1315,0,2162125495,1936940731
10,1319,2,1411507753,629496708
10,1321,1,962961198,1168879933
10,1322,0,2132858735,2843007458
10,1323,0,0,0
10,1324,1,1683038959,1656339652
10,1325,0,1231644554,834767986
10,1326,0,1324986999,1720304704
10,1327,0,847974,101161711
10,1328,2,1142354377,2586222478
10,1330,1,1231747563,1620920887
10,1332,0,301950082,1227532256
10,1333,0,1052498282,1699764983
10,1334,0,1832629623,1209759115
10,1336,0,1891705866,1581228034
10,1338,0,2042026824,1535644391
10,1339,2,961981655,1742459405
10,1340,2,2133826494,1910348755
10,1342,0,1340443,135060323
10,1343,0,1232167780,350980772
10,1344,2,2611639110,2438426132
10,1345,1,1981228333,1528311324
10,1346,0,1842329,174020606
10,1347,0,719726,83156927
10,1348,0,962415763,2061488921
10,1349,0,1621880357,1002912951
10,1350,2,841617784,1284657680
10,1351,0,0,0
10,1352,1,751389467,456024157
10,1354,0,1742470752,960873270
10,1355,0,812387316,1430138057
10,1356,0,391585243,608931300
10,1357,0,902178947,1362505982
10,1359,0,962499654,3987524951
10,1360,0,961279061,1008963092
10,1361,0,1411609707,1190951268
10,1362,0,1261996118,1251566116
10,1363,0,4107786,421893231
10,1364,0,901917069,705905552
10,1365,0,1801429406,1630921460
10,1367,0,1021584347,591880167
10,1368,0,1777498,142741439
10,1369,0,1201070,146243905
10,1370,0,1584763,162651240
10,1371,0,2827370,237908214
10,1373,1,1531064318,934407945
10,1374,0,391955590,1340067784
10,1376,0,181804037,1008386392
10,1378,0,2319227,189305546
10,1379,1,1861317029,1234606189
10,1380,0,542310827,1321116826
10,1381,0,1621784866,1319030488
10,1382,2,1411727749,995747545
10,1383,1,1952133367,1248800707
10,1384,0,932333911,990505956
10,1385,1,1051631747,837327051
10,1388,1,871693790,1347745577
10,1389,2,1231798015,1054962146
10,1390,0,753339632,504923555
10,1391,1,994199114,1819271936
10,1393,0,2103875952,2058260468
10,1394,0,1263433349,1684824956
10,1395,1,452075667,935138423
10,1396,0,1921561932,1708492760
10,1397,0,2640929061,2402914621
10,1398,0,723817751,1505659665
10,1399,0,452665325,1380248852
10,1401,0,663491309,595969422
10,1402,0,332886305,1077728482
10,1403,0,1324130548,2158007801
10,1404,0,2372760821,1793620929
10,1405,0,1081202625,1704656321
10,1406,0,1023533033,675050658
10,1408,2,1022810977,2764994562
10,1409,3,722192847,2101916047
10,1410,1,92702231,1030513516
10,1411,1,392108030,1316599959
10,1416,1,843677493,957666687
10,1417,2,1502606459,3624061923
10,1420,1,1591077291,1890255684
10,1421,0,2132550069,625696642
10,1422,2,571828716,357358455
10,1423,0,391698684,1015049879
10,1424,0,1232630170,1478356944
10,1425,0,1171779603,1197813266
10,1428,2,782604034,1671478690
10,1429,0,962971104,553265852
10,1431,0,1988990,172286043
10,1433,0,1554179,213098178
10,1434,1,541401267,1547520750
10,1435,1,1351073175,1829437403
10,1436,1,903500648,1186016208
10,1438,0,811842370,218701809
10,1439,0,1786278,194573906
10,1440,0,692293727,1496267577
10,1444,0,1532992918,702574839
10,1445,1,1112145205,1010769963
10,1446,2,2131835509,2152038425
10,1449,0,2672674945,1727546975
10,1450,0,661415005,943049992
10,1451,0,2607142,286285557
10,1455,1,361281181,751380927
10,1456,0,1112272408,1181928429
10,1457,0,782211658,1644597359
10,1458,1,1771686475,1503993490
10,1459,1,781461186,1495063256
10,1460,1,1711072976,954552379
10,1461,0,1771804714,1317845628
10,1462,0,1112045265,1498558593
10,1464,0,1532812989,1387653243
10,1465,0,1232336492,657881885
10,1466,0,2371251992,2782570073
10,1467,0,1964697,206306890
10,1469,0,901914852,586133768
10,1470,0,962452861,779604581
10,1471,0,181923148,2634132191
