day,yuangong,shang,xia,error
8,1450,1742056952,1831621069,0
8,1455,1233549894,1617691537,0
8,1456,1352335504,900698734,2
8,1457,1353366329,1511745225,0
8,1458,1681359172,1400635973,1
8,1459,1562654229,1391767324,1
8,1460,1532152249,1366373369,0
8,1461,812642387,954037076,0
8,1462,1441316325,1125936597,0
8,1464,1772688273,2232253597,0
8,1465,1261529332,868405541,0
8,1466,601287326,1335046082,0
8,1469,1111748321,1407187121,1
8,1470,663202920,956367339,0
8,1471,484882186,2133953648,1
8,1474,1472086466,1949616192,1
8,1475,1954474295,2390131632,0
8,1477,1292097316,1024977166,1
8,1478,2461866984,1244698651,1
8,1480,1231669274,1969005461,1
8,1481,1052427411,977579260,0
8,1482,483066924,780722783,0
8,1483,1112444494,1056101720,1
8,1484,1023692184,1511371467,1
8,1486,1981370685,2035185554,0
8,1487,362149920,430726777,0
8,1489,1171654797,1009637929,1
8,1490,1144675343,1417187601,0
8,1491,2043503578,1093591349,1
8,1493,1262052609,973984356,2
8,1494,1412528546,1555797218,2
8,1495,1383821801,2004412112,0
8,1496,1111953592,2200902479,0
8,1497,1081956858,1576485716,1
8,1500,872466151,1433142176,1
9,1007,0,0,0
9,1057,691911671,1237999610,0
9,1058,1772122352,498799877,0
9,1059,0,0,0
9,1060,751920163,1353486464,0
9,1067,0,0,0
9,1068,0,0,0
9,1079,572130313,832042211,1
9,1080,212859867,624459098,0
9,1087,1141658522,1823906247,2
9,1092,812442346,1613061915,1
9,1096,962772285,1075631399,1
9,1098,2252266997,1106230774,0
9,1100,571290821,679105676,1
9,1101,903072128,1405495019,0
9,1102,661651725,1461034393,1
9,1103,1562689363,2343710154,2
9,1106,663861190,2955898626,1
9,1112,1023293380,2211593233,1
9,1113,2133388939,1503190340,0
9,1115,1592987309,2259186411,0
9,1119,272636073,465195337,0
9,1125,1923067915,1209824618,0
9,1126,1082412010,679789282,0
9,1127,931803144,1082798976,0
9,1129,2432486460,1562042441,0
9,1130,992816017,1681281226,1
9,1132,1531759488,1495873158,1
9,1134,902015236,1192260819,1
9,1135,1472587705,2194716779,0
9,1139,931983326,2053474989,1
9,1140,1352927147,1731583673,1
9,1141,1022827947,1304141270,2
9,1142,1141705309,1203946145,0
9,1143,331600467,392278134,1
9,1145,1652446704,2110027545,0
9,1147,1141924947,1413246776,2
9,1148,602260485,1337889832,0
9,1150,1442574393,961598802,1
9,1151,2160637707,2338149921,2
9,1152,2012648290,1428437449,0
9,1153,752001029,1137224441,0
9,1154,1893360047,889568352,0
9,1155,1531785687,1784096612,1
9,1156,1381683381,1659083710,1
9,1159,1321724801,2077580146,0
9,1163,1022152074,1767376873,0
9,1164,1142190570,1146165851,0
9,1167,1501816632,663355927,0
9,1169,1594130409,2325440229,0
9,1170,782009922,1423152745,0
9,1171,723200826,391399782,1
9,1172,1592237719,1400762727,0
9,1173,452432005,1645854238,0
9,1174,362010179,1241858388,0
9,1175,662465529,1047708170,0
9,1176,811044087,1065659673,0
9,1177,1563005629,1584439343,1
9,1178,1502732601,2101125125,0
9,1179,1293054822,892377032,0
9,1181,1171600566,422374035,0
9,1182,451278409,2342976574,1
9,1183,1383976953,1424440680,0
9,1189,1651538581,1263446995,1
9,1191,782422612,543988554,1
9,1192,0,0,0
9,1193,1051808221,891970429,0
9,1194,242579777,1005106982,0
9,1195,781810269,1593437747,0
9,1197,153860846,976277745,3
9,1199,1112438054,1411850346,0
9,1200,394738854,1176765095,1
9,1202,482425821,627724237,0
9,1204,1081362727,1592550263,0
9,1205,1741910441,2120931595,1
9,1206,812023870,1194101754,0
9,1207,1471317625,769091083,1
9,1209,1231496444,1102988993,0
9,1210,2104100068,3282866264,1
9,1211,482518319,1607491272,0
9,1216,1023032844,1462063937,0
9,1217,1022019268,1153996480,1
9,1219,691724330,3045402448,0
9,1220,1321951519,1231453628,0
9,1221,573190020,1094942806,0
9,1223,1051774654,1102232238,0
9,1224,1563881867,2653332270,0
9,1228,1111512257,862236810,1
9,1230,1801566253,1522744185,1
9,1231,1021667711,1579527377,0
9,1233,1593512541,1475564907,1
9,1234,1533183846,1896974458,1
9,1238,2281868522,1158968234,0
9,1239,1112465638,1207938239,0
9,1241,811943250,1195798347,0
9,1243,1472841959,1989266830,1
9,1244,422063175,1504314218,0
9,1245,1172840706,2185369837,0
9,1246,724117088,1034457035,2
9,1252,633684570,2260484119,1
9,1254,361595319,410787146,1
9,1257,904749845,457300201,1
9,1261,241904377,550230469,1
9,1262,542064725,699986538,0
9,1263,1231459417,1397554824,0
9,1265,1533590705,1839035898,1
9,1267,1621313678,1715351235,1
9,1268,1592409855,1097280464,0
9,1270,1593941411,1938601598,2
9,1273,901555976,824658158,1
9,1274,392135912,1141308250,0
9,1275,1743154743,963106768,0
9,1277,1681519929,1103102240,0
9,1278,1801585688,1597349413,0
9,1279,331421728,588021005,0
9,1281,1294124409,1613919646,0
9,1282,603554035,1960398968,1
9,1283,2221368693,1961258419,2
9,1284,1562233983,1294074590,0
9,1286,1832082909,1596220098,2
9,1287,1681808827,1251079202,0
9,1290,1531360116,1683745541,2
9,1291,932283622,2421821056,0
9,1296,1592926020,2517948780,0
9,1297,1232251471,761869972,0
9,1299,1021511007,1493654659,1
9,1301,842269152,1699222256,1
9,1303,783608075,710725566,1
9,1304,392073478,970519895,0
9,1305,932467635,1291028748,1
9,1306,872855670,1384267211,0
9,1307,2161647707,2938825637,1
9,1308,1322678335,2155833823,0
9,1311,573006533,741211851,0
9,1313,1291526437,290442853,0
9,1314,1053009322,1223213831,0
9,1315,932235598,1235170885,1
9,1319,1502475694,1817055753,1
9,1321,1442478861,1164251588,1
9,1322,991857121,1618003653,0
9,1323,1323542180,1840773178,0
9,1324,211473148,498941471,1
9,1325,1262025541,725771055,0
9,1326,1263191376,2036126233,0
9,1328,932633426,448584866,1
9,1330,1923366351,1986983542,0
9,1332,512771457,673920816,1
9,1333,421978884,714201655,0
9,1334,662510148,899301995,0
9,1336,1442540723,815648328,0
9,1338,872052753,1496205214,0
9,1339,902718021,1294335702,0
9,1340,933067510,2013287109,0
9,1343,1111056747,945043734,0
9,1344,1142549921,1539915152,1
9,1345,1351485339,1047987038,1
9,1348,1442533521,1546787778,2
9,1349,1682220581,1311561543,0
9,1350,903760085,1638357992,0
9,1351,1861520293,968292724,3
9,1352,871846568,1010573692,0
9,1354,1200837041,613795475,0
9,1355,182086568,251307437,1
9,1356,1082332798,1768786837,1
9,1357,1231986865,966148375,0
9,1359,1381506927,839530467,1
9,1360,1111543321,972000481,0
9,1361,1441755616,1683526045,0
9,1362,1172674175,1083302643,1
9,1364,933046794,1173640599,2
9,1365,542381280,642495433,0
9,1367,932544745,1649373057,0
9,1373,181430248,724652939,2
9,1374,452455597,1409532226,0
9,1376,1052260006,1747839903,0
9,1379,930981470,1052389571,2
9,1380,1112428057,1097180111,0
9,1381,2492220672,1471747819,0
9,1382,2431726410,1377038496,1
9,1383,481757274,1199739855,0
9,1384,693044421,1252699488,1
9,1385,1081729844,1110219252,0
9,1388,751802155,812308581,2
9,1389,63017279,598191316,1
9,1390,1141731065,1022816749,0
9,1391,663517285,1567937608,1
9,1393,1381432515,1780839882,0
9,1394,62100220,985652070,0
9,1395,512864774,1340406824,0
9,1396,1293055133,1309856302,1
9,1397,1323461474,1533515586,1
9,1398,994002686,2015782570,0
9,1399,1112678057,1741495721,2
9,1401,1412305900,1323779182,0
9,1402,992007562,1239000236,0
9,1403,1471501854,1909201749,0
9,1404,571750767,1279953892,1
9,1405,1622765642,1827130039,0
9,1406,1172905862,1861002334,1
9,1408,454892488,2483689787,0
9,1409,601830472,829625251,1
9,1410,1471818163,863864253,0
9,1411,1411630896,1145911008,0
9,1416,992425757,1199696282,0
9,1417,1591459728,932654441,1
9,1420,901179393,805178188,0
9,1421,1231920037,1596088001,1
9,1422,511772484,1371759491,0
9,1423,994328526,2809394268,0
9,1424,1652570379,1609009226,0
9,1425,1382330269,2595424550,0
9,1428,483231941,2080670469,0
9,1429,2043190423,1963512251,3
9,1434,1382184588,352671890,1
9,1435,992927042,1188307810,0
9,1436,991227232,1385913522,1
9,1438,1623073512,946062639,0
9,1440,1202211593,1641490888,1
9,1444,91551019,275085497,1
9,1445,1141928462,487650265,0
9,1446,991649102,1369736724,1
9,1449,842494437,1295143487,2
9,1450,631219977,765963565,1
9,1455,692292390,1288175608,0
9,1456,1413060954,1264070224,1
9,1457,1952144329,2339705021,0
9,1458,1681709637,1933754434,1
9,1459,1922528973,2893493438,1
9,1460,2942417809,1326154555,1
9,1461,1591558967,1207716418,0
9,1462,1772511140,1586762098,1
9,1464,691058407,2058963168,0
9,1465,1741706936,1494786368,0
9,1466,1321730400,2462276441,1
9,1469,1502716717,1751095824,1
9,1470,1201362339,1178203223,0
9,1471,1802220762,1162543075,1
9,1474,1082875526,2123399590,0
9,1475,1531813589,2378497251,0
9,1477,1501493272,1831871427,2
9,1478,873469451,677448293,1
9,1480,1772260887,1669524660,0
9,1481,661920744,1141885344,0
9,1482,92945918,755219339,0
9,1483,1440921141,2579883019,0
9,1484,662980939,863885813,0
9,1486,1234384106,1493159337,3
9,1487,631717435,1099766103,0
9,1489,1382650168,1184287795,0
9,1490,752159850,1708706438,3
9,1491,1383496299,914365848,1
9,1493,721937271,875230190,1
9,1494,1081932830,776655029,0
9,1495,0,0,0
9,1496,962195122,1047592161,1
9,1497,542476291,906467989,0
9,1500,1321705518,868276016,0
10,1007,0,0,0
10,1057,722829376,1680881312,0
10,1058,1112403646,2108327773,0
10,1059,1261879294,761072161,4
10,1060,631505211,1293488498,4
10,1067,0,0,0
10,1068,1053359406,1876754211,2
10,1079,932304887,1651874361,1
10,1080,781655531,1181024353,0
10,1087,1172241778,1207608825,0
10,1092,692803687,1345813928,2
10,1096,842276372,1093685372,0
10,1098,0,0,0
10,1100,1412858806,1604374679,0
10,1101,211768260,1708851109,0
10,1102,1351541785,2264859849,0
10,1103,1291115307,1835883098,1
10,1106,1231931899,1071166881,1
10,1112,2104299759,1407226863,0
10,1113,1053561981,1901323309,1
10,1115,1292311995,1807347536,0
10,1119,0,0,0
10,1125,602355126,1444770093,1
10,1126,841475407,583274035,0
10,1127,752118628,1839674764,1
10,1129,1862989998,1079577525,0
10,1130,483267034,681668893,0
10,1132,1893701555,2517259607,1
10,1134,1292724714,454608110,1
10,1135,1441892313,1701374319,1
10,1139,2671427257,2420356504,0
10,1140,2612021552,1907188504,2
10,1141,1502586523,1593261734,1
10,1142,2071928286,1294898422,0
10,1143,1171796786,2015113301,1
10,1145,3121803578,2059337949,0
10,1147,452701967,873993800,2
10,1148,1083739200,2384092251,0
10,1150,1082827277,1722567161,0
10,1151,1352047811,961360267,2
10,1152,1411817573,922350373,0
10,1153,1562986547,686931076,1
10,1154,1321281367,1644541164,0
10,1155,1771606331,751027158,2
10,1156,601624965,1321512854,0
10,1159,1381351069,955744670,0
10,1163,902235257,3478960146,0
10,1164,601299273,1398074010,1
10,1167,1622934817,1922870584,0
10,1169,1261858026,1470188587,0
10,1170,902639089,1038633579,2
10,1171,1352032101,652584135,0
10,1172,933254536,1599836438,0
10,1173,1353063370,1457659362,1
10,1174,572123585,719964227,0
10,1175,1442252211,1049700315,0
10,1176,542418684,723408480,0
10,1177,1622351464,2286977555,0
10,1178,661202674,580609274,1
10,1179,513076818,1064939173,2
10,1181,1202535588,1852677163,0
10,1182,572937651,1107193969,1
10,1183,1292325125,918558175,0
10,1189,1472338825,790040746,1
10,1191,962963179,1227012408,1
10,1192,1051869979,1196607293,3
10,1193,1322816178,1624724195,0
10,1194,602804482,1312354591,0
10,1195,663897346,2356433873,1
10,1197,872155412,673305587,2
10,1199,752617690,1746042496,1
10,1200,782044172,1909908835,1
10,1202,393778817,620221706,0
10,1204,811539238,1048378504,1
10,1205,1202871128,967907079,1
10,1206,1053433873,763933226,1
10,1207,601351292,847111216,0
10,1209,1562513791,1822571523,2
10,1210,1502832032,1487926763,0
10,1211,663238991,883683453,0
10,1216,1592625315,1733260847,0
10,1217,1231799311,1358965486,0
10,1219,1411697003,1689229007,1
10,1220,453201349,1392313034,1
10,1221,1234437817,1621602703,0
10,1223,1142385794,810886936,2
10,1224,1413278164,1446821623,1
10,1228,0,0,0
10,1230,1322049746,1306432527,1
10,1231,1591752956,1756893944,1
10,1233,2371545300,1877753831,0
10,1234,1980966572,1360057767,0
10,1238,2641956906,1839171401,2
10,1239,541675638,1031777625,1
10,1241,481880600,1595221670,0
10,1243,1382531618,2446338788,0
10,1244,1052982687,1157758121,1
10,1245,1201448219,1649025896,0
10,1246,1260965435,921545956,1
10,1252,1052237564,771320648,2
10,1254,3751534855,1612228545,2
10,1257,1741382241,1076608657,2
10,1261,752105694,765454981,0
10,1262,932220635,773942528,2
10,1263,1052826334,914238979,1
10,1265,602055886,608704799,2
10,1267,451901927,1402255953,1
10,1268,482443268,888540502,0
10,1270,1354366982,1329530222,1
10,1273,902082232,386516090,1
10,1274,662290051,1627253809,0
10,1275,2102622691,1485781757,1
10,1277,572573017,1506394422,1
10,1278,871764334,1767626776,0
10,1279,481860244,1175218503,0
10,1281,601268124,964338654,1
10,1282,0,0,0
10,1283,1352132479,2377021941,0
10,1284,543493524,672409937,1
10,1286,1351844814,1492270972,1
10,1287,1231741034,2003133709,1
10,1290,812192759,179292596,0
10,1291,391876208,701425589,0
10,1296,1351562771,1070168109,0
10,1297,752481060,577705310,0
10,1299,1170763602,2402390609,0
10,1301,691470038,1594103236,0
10,1303,1381598526,2449034740,1
10,1304,91381345,536476691,0
10,1305,421990604,622443086,1
10,1306,992991815,1313629958,0
10,1307,1471683064,2172542726,0
10,1308,1922036349,690610056,1
10,1311,1503303045,2719913636,1
10,1313,902190440,1083005358,0
10,1314,2222242422,1329910364,1
10,1315,2162125495,1936940731,0
10,1319,1411507753,629496708,2
10,1321,962961198,1168879933,1
10,1322,2132858735,2843007458,0
10,1323,0,0,0
10,1324,1683038959,1656339652,1
10,1325,1231644554,834767986,0
10,1326,1324986999,1720304704,0
10,1328,1142354377,2586222478,2
10,1330,1231747563,1620920887,1
10,1332,301950082,1227532256,0
10,1333,1052498282,1699764983,0
10,1334,1832629623,1209759115,0
10,1336,1891705866,1581228034,0
10,1338,2042026824,1535644391,0
10,1339,961981655,1742459405,2
10,1340,2133826494,1910348755,2
10,1343,1232167780,350980772,0
10,1344,2611639110,2438426132,2
10,1345,1981228333,1528311324,1
10,1348,962415763,2061488921,0
10,1349,1621880357,1002912951,0
10,1350,841617784,1284657680,2
10,1351,0,0,0
10,1352,751389467,456024157,1
10,1354,1742470752,960873270,0
10,1355,812387316,1430138057,0
10,1356,391585243,608931300,0
10,1357,902178947,1362505982,0
10,1359,962499654,3987524951,0
10,1360,961279061,1008963092,0
10,1361,1411609707,1190951268,0
10,1362,1261996118,1251566116,0
10,1364,901917069,705905552,0
10,1365,1801429406,1630921460,0
10,1367,1021584347,591880167,0
10,1373,1531064318,934407945,1
10,1374,391955590,1340067784,0
10,1376,181804037,1008386392,0
10,1379,1861317029,1234606189,1
10,1380,542310827,1321116826,0
10,1381,1621784866,1319030488,0
10,1382,1411727749,995747545,2
10,1383,1952133367,1248800707,1
10,1384,932333911,990505956,0
10,1385,1051631747,837327051,1
10,1388,871693790,1347745577,1
10,1389,1231798015,1054962146,2
10,1390,753339632,504923555,0
10,1391,994199114,1819271936,1
10,1393,2103875952,2058260468,0
10,1394,1263433349,1684824956,0
10,1395,452075667,935138423,1
10,1396,1921561932,1708492760,0
10,1397,2640929061,2402914621,0
10,1398,723817751,1505659665,0
10,1399,452665325,1380248852,0
10,1401,663491309,595969422,0
10,1402,332886305,1077728482,0
10,1403,1324130548,2158007801,0
10,1404,2372760821,1793620929,0
10,1405,1081202625,1704656321,0
10,1406,1023533033,675050658,0
10,1408,1022810977,2764994562,2
10,1409,722192847,2101916047,3
10,1410,92702231,1030513516,1
10,1411,392108030,1316599959,1
10,1416,843677493,957666687,1
10,1417,1502606459,3624061923,2
10,1420,1591077291,1890255684,1
10,1421,2132550069,625696642,0
10,1422,571828716,357358455,2
10,1423,391698684,1015049879,0
10,1424,1232630170,1478356944,0
10,1425,1171779603,1197813266,0
10,1428,782604034,1671478690,2
10,1429,962971104,553265852,0
10,1434,541401267,1547520750,1
10,1435,1351073175,1829437403,1
10,1436,903500648,1186016208,1
10,1438,811842370,218701809,0
10,1440,692293727,1496267577,0
10,1444,1532992918,702574839,0
10,1445,1112145205,1010769963,1
10,1446,2131835509,2152038425,2
10,1449,2672674945,1727546975,0
10,1450,661415005,943049992,0
10,1455,361281181,751380927,1
10,1456,1112272408,1181928429,0
10,1457,782211658,1644597359,0
10,1458,1771686475,1503993490,1
10,1459,781461186,1495063256,1
10,1460,1711072976,954552379,1
10,1461,1771804714,1317845628,0
10,1462,1112045265,1498558593,0
10,1464,1532812989,1387653243,0
10,1465,1232336492,657881885,0
10,1466,2371251992,2782570073,0
10,1469,901914852,586133768,0
10,1470,962452861,779604581,0
10,1471,181923148,2634132191,0
10,1474,1922579097,2302509720,1
10,1475,1684804844,1946783660,2
10,1477,1684022326,2444148232,1
10,1478,843296896,1232092336,1
10,1480,332882652,1838010869,0
10,1481,1922126346,2720434745,0
10,1482,1442295379,913789927,0
10,1483,1921888335,1595242540,0
10,1484,1204678276,949284777,0
10,1486,1292502370,931943073,0
10,1487,451693365,1272881030,0
10,1489,602293202,1306715811,0
10,1490,1202463889,2553924939,0
10,1491,1713679785,1217872306,0
10,1493,3061907435,1831736273,0
10,1494,1741698236,1692691977,3
10,1495,2431539157,1912322824,0
10,1496,1231615415,1646190721,1
10,1497,602368276,634905609,2
10,1500,1292587881,309895048,1
11,1007,0,0,0
11,1057,0,0,0
11,1058,0,0,0
11,1059,0,0,0
11,1060,0,0,0
11,1067,1793524,168491718,0
11,1068,0,0,0
11,1079,0,0,0
11,1080,0,0,0
11,1087,0,0,0
11,1092,0,0,0
11,1096,0,0,0
11,1098,0,0,0
11,1100,0,0,0
11,1101,0,0,0
11,1102,0,0,0
11,1103,0,0,0
11,1106,0,0,0
11,1112,0,0,0
11,1113,0,0,0
11,1115,0,0,0
11,1119,0,0,0
11,1125,0,0,0
11,1126,0,0,0
11,1127,0,0,0
11,1129,0,0,0
11,1130,0,0,0
11,1132,0,0,0
11,1134,0,0,0
11,1135,0,0,0
11,1139,0,0,0
11,1140,0,0,0
11,1141,0,0,0
11,1142,0,0,0
11,1143,0,0,0
11,1145,0,0,0
11,1147,23374,270018024,0
11,1148,0,0,0
11,1150,0,0,0
11,1151,0,0,0
11,1152,0,0,0
11,1153,0,0,0
11,1154,0,0,0
11,1155,0,0,0
11,1156,0,0,0
11,1159,0,0,0
11,1163,0,0,0
11,1164,0,0,0
11,1167,0,0,0
11,1169,0,0,0
11,1170,0,0,0
11,1171,0,0,0
11,1172,0,0,0
11,1173,0,0,0
11,1174,0,0,0
11,1175,0,0,0
11,1176,0,0,0
11,1177,0,0,0
11,1178,0,0,0
11,1179,0,0,0
11,1181,0,0,0
11,1182,0,0,0
11,1183,0,0,0
11,1189,0,0,0
11,1191,0,0,0
11,1192,0,0,0
11,1193,0,0,0
11,1194,0,0,0
11,1195,0,0,0
11,1197,0,0,0
11,1199,0,0,0
11,1200,0,0,0
11,1202,0,0,0
11,1204,0,0,0
11,1205,0,0,0
11,1206,0,0,0
11,1207,0,0,0
11,1209,0,0,0
11,1210,1263645347,1979846752,0
11,1211,0,0,0
11,1216,0,0,0
11,1217,0,0,0
11,1219,0,0,0
11,1220,0,0,0
11,1221,0,0,0
11,1223,0,0,0
11,1224,0,0,0
11,1228,0,0,0
11,1230,0,0,0
11,1231,0,0,0
11,1233,0,0,0
11,1234,1171503704,952772354,1
11,1238,0,0,0
11,1239,0,0,0
11,1241,0,0,0
11,1243,0,0,0
11,1244,0,0,0
11,1245,0,0,0
11,1246,0,0,0
11,1252,0,0,0
11,1254,0,0,0
11,1257,0,0,0
11,1261,0,0,0
11,1262,0,0,0
11,1263,0,0,0
11,1265,0,0,0
11,1267,0,0,0
11,1268,0,0,0
11,1270,0,0,0
11,1273,0,0,0
11,1274,0,0,0
11,1275,0,0,0
11,1277,0,0,0
11,1278,0,0,0
11,1279,0,0,0
11,1281,0,0,0
11,1282,0,0,0
11,1283,0,0,0
11,1284,0,0,0
11,1286,2551186889,2299581911,0
11,1287,0,0,0
11,1290,0,0,0
11,1291,0,0,0
11,1296,0,0,0
11,1297,0,0,0
11,1299,0,0,0
11,1301,0,0,0
11,1303,0,0,0
11,1304,0,0,0
11,1305,0,0,0
11,1306,0,0,0
11,1307,0,0,0
11,1308,1353553276,1782120048,0
11,1311,0,0,0
11,1313,0,0,0
11,1314,0,0,0
11,1315,991542084,1133628997,1
11,1319,0,0,0
11,1321,0,0,0
11,1322,0,0,0
11,1323,0,0,0
11,1324,0,0,0
11,1325,0,0,0
11,1326,0,0,0
11,1328,60014194,6724,0
11,1330,0,0,0
11,1332,0,0,0
11,1333,0,0,0
11,1334,1111777505,1521841220,2
11,1336,0,0,0
11,1338,0,0,0
11,1339,0,0,0
11,1340,0,0,0
11,1343,1681637495,2508838719,0
11,1344,0,0,0
11,1345,1532981485,1503902987,3
11,1348,0,0,0
11,1349,0,0,0
11,1350,0,0,0
11,1351,0,0,0
11,1352,0,0,0
11,1354,2283033231,1086541380,0
11,1355,0,0,0
11,1356,0,0,0
11,1357,1382225144,2054734360,0
11,1359,1051776052,1949238763,0
11,1360,0,0,0
11,1361,0,0,0
11,1362,0,0,0
11,1364,0,0,0
11,1365,0,0,0
11,1367,0,0,0
11,1373,0,0,0
11,1374,0,0,0
11,1376,61873,107189,0
11,1379,0,0,0
11,1380,0,0,0
11,1381,0,0,0
11,1382,0,0,0
11,1383,0,0,0
11,1384,0,0,0
11,1385,0,0,0
11,1388,0,0,0
11,1389,0,0,0
11,1390,0,0,0
11,1391,0,0,0
11,1393,0,0,0
11,1394,0,0,0
11,1395,0,0,0
11,1396,0,0,0
11,1397,0,0,0
11,1398,1142572589,691889336,1
11,1399,0,0,0
11,1401,0,0,0
11,1402,0,0,0
11,1403,0,0,0
11,1404,0,0,0
11,1405,1172931094,1392486210,2
11,1406,0,0,0
11,1408,0,0,0
11,1409,0,0,0
11,1410,0,0,0
11,1411,0,0,0
11,1416,0,0,0
11,1417,0,0,0
11,1420,0,0,0
11,1421,0,0,0
11,1422,0,0,0
11,1423,0,0,0
11,1424,0,0,0
11,1425,0,0,0
11,1428,0,0,0
11,1429,0,0,0
11,1434,0,0,0
11,1435,0,0,0
11,1436,0,0,0
11,1438,0,0,0
11,1440,0,0,0
11,1444,0,0,0
11,1445,0,0,0
11,1446,0,0,0
11,1449,0,0,0
11,1450,0,0,0
11,1455,0,0,0
11,1456,0,0,0
11,1457,0,0,0
11,1458,0,0,0
11,1459,0,0,0
11,1460,0,0,0
11,1461,0,0,0
11,1462,0,0,0
11,1464,0,0,0
11,1465,0,0,0
11,1466,0,0,0
11,1469,0,0,0
11,1470,0,0,0
11,1471,0,0,0
11,1474,0,0,0
11,1475,0,0,0
11,1477,0,0,0
11,1478,0,0,0
11,1480,0,0,0
11,1481,0,0,0
11,1482,0,0,0
11,1483,0,0,0
11,1484,0,0,0
11,1486,0,0,0
11,1487,26816,40580,0
11,1489,0,0,0
11,1490,0,0,0
11,1491,0,0,0
11,1493,0,0,0
11,1494,60012364,30012920,0
11,1495,0,0,0
11,1496,511644555,1414136788,1
11,1497,0,0,0
11,1500,0,0,0
12,1007,0,0,0
12,1057,0,0,0
12,1058,0,0,0
12,1059,0,0,0
12,1060,0,0,0
12,1067,0,0,0
12,1068,0,0,0
12,1079,0,0,0
12,1080,0,0,0
12,1087,0,0,0
12,1092,0,0,0
12,1096,0,0,0
12,1098,0,0,0
12,1100,0,0,0
12,1101,0,0,0
12,1102,0,0,0
12,1103,0,0,0
12,1106,0,0,0
12,1112,0,0,0
12,1113,0,0,0
12,1115,0,0,0
12,1119,0,0,0
12,1125,0,0,0
12,1126,0,0,0
12,1127,0,0,0
12,1129,0,0,0
12,1130,0,0,0
12,1132,0,0,0
12,1134,0,0,0
12,1135,0,0,0
12,1139,0,0,0
12,1140,0,0,0
12,1141,0,0,0
12,1142,0,0,0
12,1143,271333842,1078365634,1
12,1145,0,0,0
12,1147,0,0,0
12,1148,0,0,0
12,1150,1442058076,1033756220,0
12,1151,0,0,0
12,1152,0,0,0
12,1153,0,0,0
12,1154,0,0,0
12,1155,0,0,0
12,1156,0,0,0
12,1159,0,0,0
12,1163,0,0,0
12,1164,0,0,0
12,1167,0,0,0
12,1169,0,0,0
12,1170,0,0,0
12,1171,0,0,0
12,1172,0,0,0
12,1173,2102895794,1595151843,0
12,1174,0,0,0
12,1175,0,0,0
12,1176,0,0,0
12,1177,0,0,0
12,1178,0,0,0
12,1179,0,0,0
12,1181,0,0,0
12,1182,0,0,0
12,1183,0,0,0
12,1189,0,0,0
12,1191,0,0,0
12,1192,0,0,0
12,1193,0,0,0
12,1194,0,0,0
12,1195,0,0,0
12,1197,0,0,0
12,1199,0,0,0
12,1200,0,0,0
12,1202,0,0,0
12,1204,0,0,0
12,1205,0,0,0
12,1206,0,0,0
12,1207,0,0,0
12,1209,0,0,0
12,1210,0,0,0
12,1211,0,0,0
12,1216,0,0,0
12,1217,1531967115,1764201001,0
12,1219,0,0,0
12,1220,0,0,0
12,1221,0,0,0
12,1223,0,0,0
12,1224,0,0,0
12,1228,183415322,494035504,1
12,1230,0,0,0
12,1231,0,0,0
12,1233,0,0,0
12,1234,0,0,0
12,1238,0,0,0
12,1239,0,0,0
12,1241,0,0,0
12,1243,0,0,0
12,1244,872510330,861343857,0
12,1245,0,0,0
12,1246,0,0,0
12,1252,0,0,0
12,1254,0,0,0
12,1257,0,0,0
12,1261,152575750,743340043,1
12,1262,0,0,0
12,1263,0,0,0
12,1265,0,0,0
12,1267,0,0,0
12,1268,0,0,0
12,1270,0,0,0
12,1273,0,0,0
12,1274,0,0,0
12,1275,0,0,0
12,1277,0,0,0
12,1278,0,0,0
12,1279,0,0,0
12,1281,0,0,0
12,1282,0,0,0
12,1283,0,0,0
12,1284,0,0,0
12,1286,0,0,0
12,1287,0,0,0
12,1290,0,0,0
12,1291,0,0,0
12,1296,0,0,0
12,1297,0,0,0
12,1299,0,0,0
12,1301,0,0,0
12,1303,0,0,0
12,1304,0,0,0
12,1305,0,0,0
12,1306,0,0,0
12,1307,0,0,0
12,1308,0,0,0
12,1311,0,0,0
12,1313,0,0,0
12,1314,0,0,0
12,1315,0,0,0
12,1319,0,0,0
12,1321,0,0,0
12,1322,0,0,0
12,1323,0,0,0
12,1324,0,0,0
12,1325,842691626,688595242,0
12,1326,0,0,0
12,1328,0,0,0
12,1330,0,0,0
12,1332,0,0,0
12,1333,0,0,0
12,1334,0,0,0
12,1336,0,0,0
12,1338,0,0,0
12,1339,0,0,0
12,1340,0,0,0
12,1343,0,0,0
12,1344,0,0,0
12,1345,0,0,0
12,1348,0,0,0
12,1349,0,0,0
12,1350,932120809,315428437,0
12,1351,0,0,0
12,1352,0,0,0
12,1354,0,0,0
12,1355,0,0,0
12,1356,0,0,0
12,1357,0,0,0
12,1359,0,0,0
12,1360,0,0,0
12,1361,0,0,0
12,1362,0,0,0
12,1364,0,0,0
12,1365,0,0,0
12,1367,0,0,0
12,1373,0,0,0
12,1374,0,0,0
12,1376,75827,158411,0
12,1379,0,0,0
12,1380,0,0,0
12,1381,0,0,0
12,1382,0,0,0
12,1383,0,0,0
12,1384,0,0,0
12,1385,0,0,0
12,1388,0,0,0
12,1389,0,0,0
12,1390,0,0,0
12,1391,0,0,0
12,1393,0,0,0
12,1394,0,0,0
12,1395,0,0,0
12,1396,0,0,0
12,1397,0,0,0
12,1398,0,0,0
12,1399,0,0,0
